race,vehicle_number,lap,zone_id,zone_name,classification,avg_total_g,avg_utilization,wheelspin,understeer,oversteer,sample_count,event_coverage,max_event_run_len
R1,46,3,3,Turn 3,Conservative,1.100049090837767,0.6604100827222619,True,True,False,100,0.1,7
R1,46,3,4,Turn 4,Conservative,0.47512698404612197,0.3155298744226058,False,False,False,75,0.0,0
R1,46,3,5,Turn 5,Conservative,0.9325557782735969,0.639410725095381,False,True,False,111,0.02702702702702703,2
R1,46,3,6,Turn 6,Conservative,0.4043469406503922,0.2471954177426654,False,False,False,95,0.0,0
R1,46,3,7,Turn 7,Conservative,0.6956942380117179,0.4456283121856617,False,False,False,24,0.0,0
R1,46,3,8,Turn 8,Conservative,1.0203898291367028,0.6738161292601662,True,True,False,63,0.047619047619047616,3
R1,46,3,9,Turn 9,Conservative,0.898388486061428,0.5249560506495383,False,True,False,122,0.01639344262295082,1
R1,46,3,10,Turn 10,Conservative,0.8730151573525873,0.5990029098179207,False,False,False,102,0.0,0
R1,46,3,11,Turn 11,Conservative,0.774013706657748,0.4974170793796065,True,False,False,127,0.015748031496062992,2
R1,46,4,1,Turn 1,Conservative,0.9011361742387306,0.5269738853048019,False,False,False,96,0.0,0
R1,46,4,2,Turn 2,Conservative,1.1383828339107231,0.7530219742714991,False,True,False,165,0.024242424242424242,3
R1,46,4,3,Turn 3,Conservative,1.2432908240293261,0.7451181516465735,False,True,False,97,0.18556701030927836,8
R1,46,4,4,Turn 4,Conservative,0.9372167624426382,0.6100060619921769,False,True,False,53,0.09433962264150944,5
R1,46,4,5,Turn 5,Conservative,1.135586983862937,0.7493457144446339,False,False,False,100,0.0,0
R1,46,4,6,Turn 6,Conservative,0.5643884738568687,0.3570031288480732,False,False,False,23,0.0,0
R1,46,4,7,Turn 7,Conservative,0.7784482022356202,0.4630187772132068,True,False,False,44,0.022727272727272728,1
R1,46,4,8,Turn 8,Conservative,1.1865109367173876,0.8038797836352353,False,True,False,57,0.017543859649122806,1
R1,46,4,9,Turn 9,Conservative,0.5932508171951003,0.3384426783950155,True,True,False,160,0.09375,7
R1,46,4,10,Turn 10,Conservative,0.9331833492539136,0.6481833002780539,False,True,False,100,0.13,6
R1,46,4,11,Turn 11,Conservative,0.9460137956088774,0.5904706478632101,False,True,False,115,0.02608695652173913,3
R1,46,5,1,Turn 1,Conservative,1.3339500163273896,0.7586469173470325,False,True,False,78,0.038461538461538464,3
R1,46,5,2,Turn 2,Conservative,1.1309656360199452,0.761036418974018,False,True,False,166,0.10843373493975904,6
R1,46,5,3,Turn 3,Conservative,1.2164356445976212,0.733755731236127,True,True,False,65,0.07692307692307693,4
R1,46,5,4,Turn 4,Conservative,1.1061436076925084,0.7216108359000701,False,True,False,46,0.30434782608695654,5
R1,46,5,5,Turn 5,Conservative,1.1624355127826904,0.766919629122987,False,True,False,102,0.14705882352941177,9
R1,46,5,6,Turn 6,Conservative,1.011656971891925,0.647799328644024,False,True,False,58,0.034482758620689655,2
R1,46,5,7,Turn 7,Conservative,0.9869979852148786,0.5609869056989232,False,True,False,13,0.3076923076923077,4
R1,46,5,8,Turn 8,Optimal,1.323740241789804,0.8757954154796707,False,True,False,53,0.1509433962264151,6
R1,46,5,9,Turn 9,Optimal,1.3020964008284637,0.8353978296882827,False,True,False,102,0.06862745098039216,3
R1,46,5,10,Turn 10,Conservative,1.1657524679893505,0.7729488006999005,False,True,False,91,0.26373626373626374,9
R1,46,5,11,Turn 11,Conservative,1.2332306514309908,0.7112071275810699,True,True,False,100,0.19,10
R1,46,6,1,Turn 1,Conservative,1.3312152140824776,0.7594111753911061,False,True,False,79,0.26582278481012656,9
R1,46,6,2,Turn 2,Conservative,1.206297788433227,0.7824183176251126,False,True,False,165,0.2,9
R1,46,6,3,Turn 3,Conservative,1.2404348812843402,0.7377015634618804,False,True,False,91,0.2967032967032967,11
R1,46,6,4,Turn 4,Conservative,1.1377292131535908,0.7295344266322711,False,True,False,49,0.2857142857142857,6
R1,46,6,5,Turn 5,Conservative,1.227303552900392,0.7992851081017771,False,True,False,99,0.08080808080808081,5
R1,46,6,6,Turn 6,Conservative,1.0436208216180527,0.6967955296275178,False,True,False,56,0.05357142857142857,2
R1,46,6,7,Turn 7,Conservative,1.0205326356823408,0.5729002512430204,False,True,False,38,0.07894736842105263,2
R1,46,6,8,Turn 8,Aggressive,1.3347908194998943,0.9276754269718761,True,True,True,51,0.2549019607843137,8
R1,46,6,9,Turn 9,Optimal,1.294367944093821,0.8283620609671083,False,True,False,100,0.18,7
R1,46,6,10,Turn 10,Conservative,1.1570822342092966,0.7532465713183927,False,True,False,91,0.18681318681318682,9
R1,46,6,11,Turn 11,Conservative,1.2379510675272294,0.7130681681655349,False,True,False,97,0.08247422680412371,3
R1,46,7,1,Turn 1,Conservative,1.3112314543905517,0.7122908485757735,False,True,False,79,0.08860759493670886,6
R1,46,7,2,Turn 2,Conservative,1.1830577370663051,0.7737831544367642,False,True,False,167,0.16766467065868262,11
R1,46,7,3,Turn 3,Conservative,1.2535465464516418,0.7453181578315553,False,True,False,88,0.23863636363636365,10
R1,46,7,4,Turn 4,Conservative,1.098512818223204,0.7092700982006135,False,True,True,49,0.2857142857142857,5
R1,46,7,5,Turn 5,Conservative,1.1989730402287997,0.7642881551977925,True,True,False,102,0.0392156862745098,3
R1,46,7,6,Turn 6,Conservative,1.0741457876233447,0.7140399490379262,False,True,False,55,0.05454545454545454,3
R1,46,7,7,Turn 7,Conservative,1.0474543638905922,0.5747257987256498,False,True,False,37,0.2702702702702703,8
R1,46,7,8,Turn 8,Aggressive,1.3634995975748545,0.939185421057636,False,True,False,53,0.1509433962264151,8
R1,46,7,9,Turn 9,Optimal,1.262276484291036,0.810839774124692,False,True,False,106,0.18867924528301888,8
R1,46,7,10,Turn 10,Conservative,1.1461313680249021,0.7710316495949212,False,True,False,88,0.14772727272727273,6
R1,46,7,11,Turn 11,Conservative,1.232523240009515,0.7160120817461789,True,True,False,97,0.08247422680412371,4
R1,46,8,1,Turn 1,Conservative,1.2843469230550029,0.723319441289107,False,True,False,82,0.12195121951219512,10
R1,46,8,2,Turn 2,Conservative,1.1546788289157344,0.7583058088181124,True,True,False,170,0.14705882352941177,12
R1,46,8,3,Turn 3,Conservative,1.2420824663818706,0.7437297128383901,False,True,False,95,0.2,9
R1,46,8,4,Turn 4,Conservative,1.072522597285025,0.7137846532785947,False,True,True,51,0.29411764705882354,7
R1,46,8,5,Turn 5,Conservative,1.2156694274781594,0.8035207137537713,False,True,False,99,0.08080808080808081,4
R1,46,8,6,Turn 6,Conservative,1.0930861241008176,0.7309731653009062,False,True,False,58,0.017241379310344827,1
R1,46,8,7,Turn 7,Conservative,1.0186926896487334,0.5633165817519363,False,True,False,37,0.13513513513513514,5
R1,46,8,8,Turn 8,Aggressive,1.3330541687298794,0.8644456561624583,False,True,False,53,0.1509433962264151,8
R1,46,8,9,Turn 9,Optimal,1.2869757068512881,0.8253899475876214,True,True,False,102,0.11764705882352941,5
R1,46,8,10,Turn 10,Conservative,1.0825339781656838,0.7634758222750335,True,True,False,92,0.2717391304347826,9
R1,46,8,11,Turn 11,Conservative,1.2286014765201982,0.725502189424334,False,True,False,97,0.15463917525773196,8
R1,46,9,1,Turn 1,Conservative,1.3621461414675413,0.7681331969730342,False,True,False,76,0.3157894736842105,9
R1,46,9,2,Turn 2,Conservative,1.145994040665768,0.757445210171712,False,True,False,169,0.16568047337278108,9
R1,46,9,3,Turn 3,Conservative,1.2590953745400648,0.7627572193758233,False,True,False,90,0.18888888888888888,7
R1,46,9,4,Turn 4,Conservative,1.0755741386255706,0.7059074728922433,False,True,False,49,0.20408163265306123,6
R1,46,9,5,Turn 5,Conservative,1.1990151059292276,0.7744407163144772,False,True,False,100,0.05,5
R1,46,9,6,Turn 6,Conservative,1.0670783751103192,0.7178871495604942,False,False,False,58,0.0,0
R1,46,9,7,Turn 7,Conservative,1.0675491846291554,0.5857434129883727,False,True,False,34,0.17647058823529413,5
R1,46,9,8,Turn 8,Aggressive,1.3599654056397408,0.8934577759878661,False,True,False,53,0.22641509433962265,10
R1,46,9,9,Turn 9,Conservative,1.208494988028829,0.7712421078201133,False,True,False,104,0.07692307692307693,3
R1,46,9,10,Turn 10,Conservative,0.8995629283179574,0.5694915495226619,True,True,False,125,0.096,6
R1,46,9,11,Turn 11,Conservative,0.40669174891408605,0.1987767467870027,False,True,False,171,0.005847953216374269,1
R1,46,10,1,Turn 1,Conservative,0.8204138841818894,0.5044063334673097,False,False,False,99,0.0,0
R1,46,10,2,Turn 2,Conservative,1.100673310164623,0.7342869111112131,False,True,False,170,0.13529411764705881,8
R1,46,10,3,Turn 3,Conservative,1.2490413084773684,0.7557603423875212,False,True,False,97,0.16494845360824742,9
R1,46,10,4,Turn 4,Conservative,1.1579915390612454,0.7490959040447187,False,True,False,46,0.1956521739130435,4
R1,46,10,5,Turn 5,Conservative,1.2222431331431933,0.8033458324735625,True,True,False,100,0.11,10
R1,46,10,6,Turn 6,Conservative,1.0654052791025057,0.7078915484731607,False,True,False,58,0.1896551724137931,7
R1,46,10,7,Turn 7,Conservative,1.0860529267149481,0.6363692567134631,False,True,False,37,0.3783783783783784,7
R1,46,10,8,Turn 8,Optimal,1.3570023646184777,0.899301329477368,False,True,False,53,0.1320754716981132,6
R1,46,10,9,Turn 9,Conservative,1.252367108830209,0.7918335758393772,False,True,False,102,0.10784313725490197,5
R1,46,10,10,Turn 10,Conservative,1.1421787017678549,0.748468952954817,True,True,False,88,0.20454545454545456,8
R1,46,10,11,Turn 11,Conservative,1.2608543658200655,0.7479808473103399,False,True,False,97,0.09278350515463918,9
R1,46,11,1,Turn 1,Conservative,1.2777997333635738,0.7387055868189727,False,False,False,68,0.0,0
R1,46,11,2,Turn 2,Conservative,1.169340639851382,0.7588734374041262,False,True,False,168,0.17261904761904762,13
R1,46,11,3,Turn 3,Conservative,1.2467459041190785,0.7435904012009282,False,True,False,97,0.17525773195876287,7
R1,46,11,4,Turn 4,Conservative,1.091429709004173,0.7112665619342371,False,True,False,48,0.2916666666666667,7
R1,46,11,5,Turn 5,Conservative,1.194583047858065,0.7765045955179316,True,True,False,97,0.05154639175257732,3
R1,46,11,6,Turn 6,Conservative,1.0948273575613652,0.7345668198805275,False,True,False,56,0.14285714285714285,6
R1,46,11,7,Turn 7,Conservative,1.1409394357178793,0.643900950369789,False,True,False,37,0.10810810810810811,3
R1,46,11,8,Turn 8,Optimal,1.2654891290361256,0.8765184373511139,False,True,False,51,0.2549019607843137,6
R1,46,11,9,Turn 9,Conservative,1.2140888735805417,0.8046855306115241,False,True,False,104,0.16346153846153846,7
R1,46,11,10,Turn 10,Conservative,1.1673529780475684,0.7679038873146409,False,True,False,88,0.3181818181818182,8
R1,46,11,11,Turn 11,Conservative,1.2729652861195844,0.7389792737266734,False,True,False,95,0.08421052631578947,4
R1,46,12,1,Turn 1,Conservative,1.334626199110381,0.7340394150112135,True,True,False,79,0.25316455696202533,8
R1,46,12,2,Turn 2,Conservative,1.176894111186515,0.7773394523140862,False,True,True,166,0.13855421686746988,9
R1,46,12,3,Turn 3,Conservative,1.2413539474714381,0.7560442852034742,False,True,False,93,0.23655913978494625,9
R1,46,12,4,Turn 4,Conservative,1.1392796207591414,0.7389790305444436,False,True,False,50,0.16,4
R1,46,12,5,Turn 5,Optimal,1.2496131702595357,0.8233717968300397,True,True,False,97,0.08247422680412371,6
R1,46,12,6,Turn 6,Conservative,1.073600727713023,0.6864408472327468,False,True,False,49,0.14285714285714285,6
R1,46,12,7,Turn 7,Conservative,1.0118793262638939,0.5606291779738644,False,True,False,38,0.18421052631578946,5
R1,46,12,8,Turn 8,Optimal,1.365024468789218,0.9213412918387985,False,True,False,51,0.19607843137254902,6
R1,46,12,9,Turn 9,Optimal,1.290462721807568,0.8297568135090614,False,True,False,99,0.12121212121212122,7
R1,46,12,10,Turn 10,Conservative,1.183585763551763,0.7746830532007134,False,True,False,91,0.13186813186813187,11
R1,46,12,11,Turn 11,Conservative,1.2644853861287937,0.7185556331279345,False,True,False,97,0.09278350515463918,3
R1,46,13,1,Turn 1,Conservative,1.3140369696914544,0.7311332631112321,False,True,True,74,0.13513513513513514,4
R1,46,13,2,Turn 2,Conservative,1.161684212317795,0.7652257407797918,False,True,False,167,0.20958083832335328,11
R1,46,13,3,Turn 3,Conservative,1.2432058296775221,0.7482079005616004,False,True,False,92,0.21739130434782608,10
R1,46,13,4,Turn 4,Conservative,1.10108323804994,0.7233850344767652,False,True,False,49,0.1836734693877551,9
R1,46,13,5,Turn 5,Conservative,1.2002079559913372,0.7804349398490469,False,True,False,99,0.1111111111111111,8
R1,46,13,6,Turn 6,Conservative,1.091182794597055,0.7284086782127038,False,True,False,55,0.03636363636363636,1
R1,46,13,7,Turn 7,Conservative,0.8980851396521864,0.5199967952643412,False,False,False,23,0.0,0
R1,46,13,8,Turn 8,Optimal,1.3823916958141693,0.950784598466422,False,True,False,51,0.13725490196078433,5
R1,46,13,9,Turn 9,Optimal,1.3273317801509075,0.8595539775008978,False,True,False,88,0.20454545454545456,5
R1,46,13,10,Turn 10,Conservative,1.1305611418838863,0.7459722246080007,False,True,False,98,0.16326530612244897,11
R1,46,13,11,Turn 11,Conservative,1.2543298786372312,0.7476797843370867,True,True,False,97,0.15463917525773196,4
R1,46,14,1,Turn 1,Conservative,1.33923865437672,0.7581635718177732,False,True,False,76,0.23684210526315788,8
R1,46,14,2,Turn 2,Conservative,1.1647377717698386,0.7629853599099362,False,True,False,167,0.16167664670658682,11
R1,46,14,3,Turn 3,Conservative,1.2473626632586168,0.7480037987906615,False,True,False,97,0.17525773195876287,3
R1,46,14,4,Turn 4,Conservative,1.1147900552696122,0.7307072530985933,False,True,True,47,0.2553191489361702,5
R1,46,14,5,Turn 5,Optimal,1.2323402579866236,0.8218697243806858,True,True,False,97,0.18556701030927836,9
R1,46,14,6,Turn 6,Conservative,1.0893607368570581,0.7244615693609124,False,True,False,56,0.05357142857142857,3
R1,46,14,7,Turn 7,Conservative,1.0460474124626302,0.5868339519799157,False,True,False,35,0.2857142857142857,6
R1,46,14,8,Turn 8,Optimal,1.318051439513488,0.8484949696412232,False,True,False,54,0.2037037037037037,8
R1,46,14,9,Turn 9,Optimal,1.254485603332469,0.8325418801423287,False,True,False,102,0.30392156862745096,9
R1,46,14,10,Turn 10,Conservative,1.1527679779355386,0.7507354443007879,True,True,False,88,0.1590909090909091,5
R1,46,14,11,Turn 11,Conservative,1.2568569268626548,0.7297956236264396,True,True,False,97,0.16494845360824742,9
R1,46,15,1,Turn 1,Conservative,1.3286342739583832,0.7487360177193318,False,True,False,77,0.14285714285714285,6
R1,46,15,2,Turn 2,Conservative,1.1944192166787746,0.7752359357442801,False,True,False,165,0.12727272727272726,8
R1,46,15,3,Turn 3,Conservative,1.2563096581255049,0.7559176718298808,False,True,False,95,0.23157894736842105,6
R1,46,15,4,Turn 4,Conservative,1.1116828623177406,0.7013952013177931,False,True,False,49,0.14285714285714285,3
R1,46,15,5,Turn 5,Conservative,1.2247502088049156,0.8078588739645639,False,True,False,97,0.13402061855670103,6
R1,46,15,6,Turn 6,Conservative,1.042829927551833,0.7052647830707695,False,True,False,58,0.06896551724137931,3
R1,46,15,7,Turn 7,Conservative,0.9717829544392161,0.5437162305966783,False,True,False,33,0.21212121212121213,2
R1,46,15,8,Turn 8,Optimal,1.3349243626583698,0.8959313831172924,True,True,True,51,0.23529411764705882,5
R1,46,15,9,Turn 9,Optimal,1.2790354716766785,0.8293825761263636,False,True,False,102,0.19607843137254902,9
R1,46,15,10,Turn 10,Conservative,1.163044384557748,0.761673268489114,False,True,False,88,0.26136363636363635,10
R1,46,15,11,Turn 11,Conservative,1.256593860611168,0.733033560731418,True,True,False,100,0.08,5
R1,46,16,1,Turn 1,Conservative,1.2943719768133628,0.708723922437082,False,True,False,48,0.0625,3
R1,46,16,2,Turn 2,Conservative,1.173879707508081,0.7689808164302117,False,True,False,164,0.12804878048780488,9
R1,46,16,3,Turn 3,Conservative,1.2340910417701094,0.7327924091802521,False,True,False,97,0.21649484536082475,8
R1,46,16,4,Turn 4,Conservative,1.035044775313415,0.6797886634009078,False,True,False,58,0.20689655172413793,4
R1,46,16,5,Turn 5,Conservative,1.1602148283408826,0.7757866162751506,False,True,False,102,0.0392156862745098,4
R1,46,16,6,Turn 6,Conservative,0.9846725029550062,0.6644089428763519,False,True,False,58,0.15517241379310345,4
R1,46,16,7,Turn 7,Conservative,1.0224946153061596,0.5679399384637001,False,True,False,44,0.11363636363636363,4
R1,46,16,8,Turn 8,Optimal,1.2252884397991648,0.8440106707468387,True,True,False,57,0.21052631578947367,4
R1,46,16,9,Turn 9,Optimal,1.245968470956567,0.8115747995017133,False,True,False,104,0.125,7
R1,46,16,10,Turn 10,Conservative,1.157492856466978,0.7644834680695116,True,True,False,90,0.2111111111111111,9
R1,46,16,11,Turn 11,Conservative,1.2048464419354865,0.6956579175903724,False,True,False,100,0.09,9
R1,46,17,1,Turn 1,Conservative,1.1908823687762644,0.694180148372759,False,True,False,83,0.060240963855421686,4
R1,46,17,2,Turn 2,Conservative,1.1983825549829408,0.7796284459925293,False,True,False,162,0.13580246913580246,12
R1,46,17,3,Turn 3,Conservative,1.2359501828127386,0.732011237752368,False,True,False,98,0.17346938775510204,9
R1,46,17,4,Turn 4,Conservative,1.1293986910502465,0.7308594496767221,False,True,False,49,0.02040816326530612,1
R1,46,17,5,Turn 5,Conservative,1.2200043402398701,0.8040632907171742,False,True,False,97,0.15463917525773196,7
R1,46,17,6,Turn 6,Conservative,1.0675499086688585,0.7176899626891815,False,True,False,58,0.10344827586206896,4
R1,46,17,7,Turn 7,Conservative,1.1258070065434336,0.6493906247351661,False,True,False,37,0.10810810810810811,4
R1,46,17,8,Turn 8,Aggressive,1.3564474271246176,0.9207354875542084,True,True,True,53,0.18867924528301888,8
R1,46,17,9,Turn 9,Optimal,1.288526266797385,0.8361876653169166,False,True,False,102,0.21568627450980393,7
R1,46,17,10,Turn 10,Conservative,1.1459857960543252,0.7460699250719287,True,True,False,88,0.22727272727272727,7
R1,46,17,11,Turn 11,Conservative,1.226098914014615,0.7258050740739428,True,True,False,100,0.16,6
R1,46,18,1,Turn 1,Conservative,1.3960900467790636,0.7734372635306265,False,True,True,65,0.23076923076923078,6
R1,46,18,2,Turn 2,Conservative,1.189969458177051,0.7808836714274845,False,True,False,164,0.1951219512195122,11
R1,46,18,3,Turn 3,Conservative,1.2390801118016812,0.7412421798658865,False,True,False,90,0.15555555555555556,7
R1,46,18,4,Turn 4,Conservative,1.1150012292146487,0.7082649396416525,False,True,False,49,0.14285714285714285,4
R1,46,18,5,Turn 5,Conservative,1.2016860578916568,0.7990671839836598,True,True,False,100,0.11,6
R1,46,18,6,Turn 6,Conservative,1.0393341671692573,0.6876209078591194,False,True,False,58,0.15517241379310345,9
R1,46,18,7,Turn 7,Conservative,1.1047614131861998,0.6233311034588216,False,True,False,35,0.2,5
R1,46,18,8,Turn 8,Aggressive,1.3623420027396906,0.9205041356181649,False,True,False,54,0.37037037037037035,10
R1,46,18,9,Turn 9,Optimal,1.288162477172238,0.8454400298735498,False,True,False,102,0.22549019607843138,8
R1,46,18,10,Turn 10,Conservative,1.147079478259778,0.7470634891434034,False,True,False,88,0.32954545454545453,14
R1,46,18,11,Turn 11,Conservative,1.2447323032504438,0.7431232415662823,True,True,False,99,0.1717171717171717,5
R1,46,19,1,Turn 1,Conservative,1.287641178484858,0.732348110686576,False,True,False,79,0.189873417721519,7
R1,46,19,2,Turn 2,Conservative,1.1491973134748559,0.7555061118430764,False,True,False,166,0.24096385542168675,11
R1,46,19,3,Turn 3,Conservative,1.2129575714098604,0.7113363288482975,False,True,False,97,0.1958762886597938,13
R1,46,19,4,Turn 4,Conservative,1.143606583027937,0.7484159219700713,False,True,False,47,0.14893617021276595,6
R1,46,19,5,Turn 5,Conservative,1.208538182853712,0.8043556198421048,True,True,False,100,0.11,8
R1,46,19,6,Turn 6,Conservative,1.040217016316556,0.6966056322721254,False,True,False,57,0.14035087719298245,7
R1,46,19,7,Turn 7,Conservative,1.071123484122357,0.6021760124771589,False,True,False,37,0.16216216216216217,5
R1,46,19,8,Turn 8,Optimal,1.3283800372873666,0.8608620927587681,False,True,True,53,0.20754716981132076,5
R1,46,19,9,Turn 9,Optimal,1.2898323451145688,0.841645898892432,False,True,False,102,0.14705882352941177,6
R1,46,19,10,Turn 10,Conservative,1.1489103018384155,0.7366844894124407,False,True,False,91,0.18681318681318682,6
R1,46,19,11,Turn 11,Conservative,1.2503196740368028,0.7231830383596826,True,True,False,97,0.17525773195876287,7
R1,46,20,1,Turn 1,Conservative,1.3213859691410241,0.7257021211197614,False,True,False,78,0.23076923076923078,7
R1,46,20,2,Turn 2,Conservative,1.100380996369707,0.7344491813327929,False,True,False,172,0.1569767441860465,12
R1,46,20,3,Turn 3,Conservative,1.2302521364804324,0.7448454378952832,False,True,False,97,0.30927835051546393,9
R1,46,20,4,Turn 4,Conservative,1.0976891603011352,0.7020196374264113,False,True,False,49,0.20408163265306123,4
R1,46,20,5,Turn 5,Conservative,1.1842312855404944,0.7645022548774096,False,True,False,99,0.09090909090909091,9
R1,46,20,6,Turn 6,Conservative,1.0533241520422205,0.7240332237391747,False,True,False,57,0.08771929824561403,4
R1,46,20,7,Turn 7,Conservative,1.0992648222234718,0.619163998970751,False,True,False,34,0.29411764705882354,6
R1,46,20,8,Turn 8,Aggressive,1.3697149747629385,0.9388611272882673,True,True,False,51,0.21568627450980393,11
R1,46,20,9,Turn 9,Optimal,1.268272704869297,0.8307178760384926,False,True,False,102,0.23529411764705882,7
R1,46,20,10,Turn 10,Conservative,1.1421601758555529,0.7457018664913793,False,True,False,89,0.19101123595505617,8
R1,46,20,11,Turn 11,Conservative,1.2188291561581492,0.7017156487560845,True,True,False,100,0.17,8
R1,46,21,1,Turn 1,Conservative,1.2759264029457391,0.726492338616621,False,True,False,79,0.16455696202531644,9
R1,46,21,2,Turn 2,Conservative,1.1278923039568782,0.7452820204040338,False,True,False,166,0.19879518072289157,13
R1,46,21,3,Turn 3,Conservative,1.24506011086945,0.7446424659478513,False,True,False,85,0.2,8
R1,46,21,4,Turn 4,Conservative,1.143917292179411,0.7489791641937587,False,True,True,46,0.10869565217391304,3
R1,46,21,5,Turn 5,Conservative,1.202727918282956,0.7899027622271904,False,True,False,104,0.009615384615384616,1
R1,46,21,6,Turn 6,Conservative,1.077633831124854,0.7210914688902222,False,False,False,57,0.0,0
R1,46,21,7,Turn 7,Conservative,1.091920686153276,0.5935706225128009,False,True,False,19,0.5263157894736842,10
R1,46,21,8,Turn 8,Optimal,1.285375974468468,0.8436261509024403,False,True,False,53,0.2830188679245283,10
R1,46,21,9,Turn 9,Optimal,1.2897742723779748,0.8331782459149012,False,True,False,99,0.15151515151515152,8
R1,46,21,10,Turn 10,Conservative,1.1236532861833748,0.754215473881379,False,True,False,93,0.3118279569892473,12
R1,46,21,11,Turn 11,Conservative,1.2660996657476546,0.72815501053909,True,True,False,95,0.08421052631578947,5
R1,46,22,1,Turn 1,Conservative,1.2783490811426983,0.7131184441978234,False,True,False,80,0.025,2
R1,46,22,2,Turn 2,Conservative,1.1780283863426306,0.7574685712621969,False,True,False,169,0.1893491124260355,10
R1,46,22,3,Turn 3,Conservative,1.234844893986598,0.7473819673895625,False,True,False,90,0.2,6
R1,46,22,4,Turn 4,Conservative,1.1118639574535256,0.7127559303673248,False,True,False,50,0.3,8
R1,46,22,5,Turn 5,Conservative,1.2233529586944059,0.7927371836861116,True,True,True,99,0.050505050505050504,2
R1,46,22,6,Turn 6,Conservative,1.0500512949716019,0.7228401783021756,False,True,False,55,0.14545454545454545,8
R1,46,22,7,Turn 7,Conservative,0.9829757449157355,0.5512741027018356,False,True,False,37,0.08108108108108109,3
R1,46,22,8,Turn 8,Aggressive,1.3064185318338242,0.8790048041648444,False,True,False,54,0.14814814814814814,8
R1,46,22,9,Turn 9,Optimal,1.2806649494941527,0.8133867094060573,False,True,False,99,0.2828282828282828,8
R1,46,22,10,Turn 10,Conservative,1.1352465853619627,0.7496448540719044,True,True,False,90,0.4,12
R1,46,22,11,Turn 11,Conservative,1.2442767873380705,0.720027152385287,True,True,False,97,0.07216494845360824,3
R1,46,23,1,Turn 1,Conservative,1.3029454852426314,0.7455413410814984,False,True,False,80,0.2375,8
R1,46,23,2,Turn 2,Conservative,1.1335129983593208,0.7644398744017746,False,True,False,169,0.24260355029585798,10
R1,46,23,3,Turn 3,Conservative,1.2523432072111793,0.7415490917166718,False,True,False,96,0.2916666666666667,11
R1,46,23,4,Turn 4,Conservative,1.0675029114575258,0.6881081215598129,False,True,False,49,0.2653061224489796,5
R1,46,23,5,Turn 5,Conservative,1.180656414457238,0.7564976062885769,True,True,False,96,0.07291666666666667,2
R1,46,23,6,Turn 6,Conservative,1.0688220305311114,0.7157167141640999,False,True,False,55,0.07272727272727272,3
R1,46,23,7,Turn 7,Conservative,1.0240596889061457,0.5829670491249018,False,True,False,35,0.14285714285714285,4
R1,46,23,8,Turn 8,Optimal,1.3506107323408205,0.8975892831821545,False,True,False,53,0.24528301886792453,4
R1,46,23,9,Turn 9,Optimal,1.3050206330742566,0.8552586604138863,False,True,False,102,0.029411764705882353,1
R1,46,23,10,Turn 10,Conservative,1.156514421725122,0.7744459566362818,False,True,False,90,0.2222222222222222,14
R1,46,23,11,Turn 11,Conservative,1.2587519051766336,0.7389715445548217,True,True,False,97,0.10309278350515463,2
R1,46,24,1,Turn 1,Conservative,1.295673150473282,0.7214704006607009,False,True,False,76,0.15789473684210525,4
R1,46,24,2,Turn 2,Conservative,1.171046893963291,0.769451018786533,False,True,False,167,0.1437125748502994,11
R1,46,24,3,Turn 3,Conservative,1.195037522523768,0.7191987531876042,True,True,False,92,0.358695652173913,14
R1,46,24,4,Turn 4,Conservative,1.1020885186705665,0.7223340479214029,False,True,True,48,0.14583333333333334,6
R1,46,24,5,Turn 5,Conservative,1.2002885170586306,0.7740646891475103,True,True,False,102,0.22549019607843138,10
R1,46,24,6,Turn 6,Conservative,1.0620453258288827,0.7128124942179417,False,True,False,56,0.07142857142857142,3
R1,46,24,7,Turn 7,Conservative,1.0102629648495438,0.5617104196868111,False,True,False,39,0.07692307692307693,3
R1,46,24,8,Turn 8,Aggressive,1.3031576667019558,0.8629583579092788,False,True,False,53,0.20754716981132076,8
R1,46,24,9,Turn 9,Conservative,1.2571346025597505,0.7923109758673911,False,True,False,104,0.21153846153846154,8
R1,46,24,10,Turn 10,Conservative,1.1452148867276506,0.759937026593996,False,True,False,92,0.34782608695652173,12
R1,46,24,11,Turn 11,Conservative,1.242203937842863,0.7223737085991089,False,True,False,98,0.10204081632653061,7
R1,46,25,1,Turn 1,Conservative,1.3149383725213517,0.7635247049861136,False,True,False,78,0.10256410256410256,4
R1,46,25,2,Turn 2,Conservative,1.1992280427461823,0.7790001141120682,False,True,False,164,0.13414634146341464,11
R1,46,25,3,Turn 3,Conservative,1.238617978422228,0.7411977521585476,False,True,False,95,0.17894736842105263,5
R1,46,25,4,Turn 4,Conservative,1.106620675669311,0.7188955863930984,False,True,False,48,0.0625,2
R1,46,25,5,Turn 5,Conservative,1.1119305531491837,0.712605202741845,False,True,False,105,0.047619047619047616,3
R1,46,25,6,Turn 6,Conservative,1.0500494456565044,0.6932335803355387,False,True,False,61,0.04918032786885246,3
R1,46,25,7,Turn 7,Conservative,0.9506580409494099,0.5470299491581735,False,True,False,22,0.09090909090909091,2
R1,46,25,8,Turn 8,Aggressive,1.3382542014640593,0.910600924844906,False,True,False,51,0.21568627450980393,7
R1,46,25,9,Turn 9,Optimal,1.3099580367263925,0.8345016809570925,False,True,False,100,0.12,7
